STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,Date,WL(mbgl),lat,lon,Temperature,Humidity,Rainfall
Andhra Pradesh,East Godavari,Rajahmundry Urban,Rajahmundry,17.0129,81.7828,2023-01-01,2.5,16.7829,82.243,25.73,74.53,0.24
Andhra Pradesh,East Godavari,Rajahmundry Urban,Rajahmundry,16.9915,81.7776,2023-01-01,1.8,16.7829,82.243,25.73,74.53,0.24
Andhra Pradesh,East Godavari,Rajahmundry Urban,Swarajyanagar,16.9726,81.7851,2023-01-01,2.7,16.7829,82.243,25.73,74.53,0.24
Andhra Pradesh,East Godavari,Rajanagaram,Rajanagaram,17.083,81.9065,2023-01-01,2.3,16.7829,82.243,25.73,74.53,0.24
Andhra Pradesh,East Godavari,Rangampeta,Kotapadu,17.0883,82.025,2023-01-01,4.3,16.7829,82.243,25.73,74.53,0.24
Andhra Pradesh,East Godavari,Thallapudi,Tadipudi,17.1633,81.659,2023-01-01,0.5,16.7829,82.243,25.73,74.53,0.24
Andhra Pradesh,East Godavari,Thallapudi,Tallapudi,17.124,81.6687,2023-01-01,0.5,16.7829,82.243,25.73,74.53,0.24
Andhra Pradesh,East Godavari,Thallapudi,Vegeshwarapuram,17.1108,81.6735,2023-01-01,2.6,16.7829,82.243,25.73,74.53,0.24
Andhra Pradesh,Eluru,Agiripalli,Vadlamanu,16.72076,80.8092,2023-01-01,1.3,,,,,
Andhra Pradesh,Eluru,Buttayagudem,Buttayagudem,17.19884,81.31883,2023-01-01,2.2,,,,,
Andhra Pradesh,Eluru,Buttayagudem,Gunjavaram,17.2036,81.4172,2023-01-01,3.0,,,,,
Andhra Pradesh,Eluru,Chintalapudi,Erraguntlapalli,17.14538,81.0098,2023-01-01,5.0,,,,,
Andhra Pradesh,Eluru,Dwarakatirumala,Lakshmipuram,16.93591,81.25314,2023-01-01,1.7,,,,,
Andhra Pradesh,Eluru,Dwarakatirumala,Pottalakattugudem,17.0726,81.25797,2023-01-01,2.9,,,,,
Andhra Pradesh,Eluru,Eluru,Eluru,16.70425,81.08515,2023-01-01,4.1,,,,,
Andhra Pradesh,Eluru,Eluru,Eluru,16.71082,81.11041,2023-01-01,2.2,,,,,
Andhra Pradesh,Eluru,Ganapavaram,Sarepalle,16.6886,81.4654,2023-01-01,3.0,,,,,
Andhra Pradesh,Eluru,Kaikalur,Palevada,16.5794,81.28671,2023-01-01,0.5,,,,,
Andhra Pradesh,Eluru,Kalidindi,Kalidindi,16.50521,81.29016,2023-01-01,2.5,,,,,
Andhra Pradesh,Eluru,Kamavarapukota,Kamavarapukota,17.01219,81.19715,2023-01-01,2.1,,,,,
Andhra Pradesh,Eluru,Koyyalagudem,Kanapuram,17.1878,81.41756,2023-01-01,3.5,,,,,
Andhra Pradesh,Eluru,Koyyalagudem,Koyyalagudem,17.12379,81.42705,2023-01-01,10.3,,,,,
Andhra Pradesh,Eluru,Kukkunur,Amaravaram,17.58533,81.00568,2023-01-01,4.2,,,,,
Andhra Pradesh,Eluru,Kukkunur,Kukkunur,17.55514,81.16536,2023-01-01,4.1,,,,,
Andhra Pradesh,Eluru,Lingapalem,Dharmajigudem,16.89332,80.93496,2023-01-01,8.0,,,,,
Andhra Pradesh,Eluru,Mandavalli,Kaikaluru,16.54512,81.20063,2023-01-01,1.8,,,,,
Andhra Pradesh,Eluru,Mandavalli,Kanukollu,16.46083,81.13434,2023-01-01,1.5,,,,,
Andhra Pradesh,Eluru,Mandavalli,Mandavalli,16.51776,81.16381,2023-01-01,1.1,,,,,
Andhra Pradesh,Eluru,Mudinepalle,Bomminampadu,16.47353,81.21706,2023-01-01,1.5,,,,,
Andhra Pradesh,Eluru,Mudinepalle,Kopparagudem,16.40833,81.17411,2023-01-01,1.6,,,,,
Andhra Pradesh,Eluru,Mudinepalle,Singarayapalem,16.41075,81.15158,2023-01-01,1.6,,,,,
Andhra Pradesh,Eluru,Musunuru,Musunuru,16.82837,80.93506,2023-01-01,10.5,,,,,
Andhra Pradesh,Eluru,Nuzvid,Nuzivedu,16.78681,80.855,2023-01-01,0.7,,,,,
Andhra Pradesh,Eluru,Polavaram,Polavaram,17.25036,81.6459,2023-01-01,5.7,,,,,
Andhra Pradesh,Eluru,Unguturu,Rachuru,16.77608,81.42575,2023-01-01,3.0,,,,,
Andhra Pradesh,Guntur,Chebrole,Chebrolu,16.19964,80.5258,2023-01-01,0.7,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Chebrole,Narakoduru,16.22566,80.5145,2023-01-01,2.0,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Guntur,Budampadu,16.2601,80.4703,2023-01-01,3.8,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Guntur,Etukuru,16.26319,80.42476,2023-01-01,1.9,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Guntur,Guntur,16.29855,80.43186,2023-01-01,2.4,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Guntur,Nallapadu,16.3057,80.3739,2023-01-01,2.3,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Kollipara,Kollipara,16.28664,80.74958,2023-01-01,1.1,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Medikonduru,Medikondur,16.34548,80.30237,2023-01-01,2.9,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Pedanandipadu,Varagani,16.08508,80.32897,2023-01-01,5.9,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Phirangipuram,Pirangipuram,16.28805,80.25652,2023-01-01,5.6,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Ponnur,Kattempudi,16.09379,80.54533,2023-01-01,2.6,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Ponnur,Ponnur,16.06466,80.54306,2023-01-01,3.3,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Prathipadu,Prattipadu,16.18035,80.33181,2023-01-01,1.2,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Tadikonda,Mukkamala,16.45179,80.37504,2023-01-01,5.5,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Tadikonda,Phanidharam,16.36065,80.39687,2023-01-01,3.7,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Tadikonda,Ponnekallu,16.40434,80.40218,2023-01-01,3.4,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Tadikonda,Ravela,16.41808,80.34876,2023-01-01,2.1,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Tadikonda,Tadikonda,16.41654,80.45335,2023-01-01,2.6,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Tenali,Kolakaluru,16.30323,80.61891,2023-01-01,2.0,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Tenali,Sekuru,16.26965,80.58749,2023-01-01,1.4,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Thullur,Mandhadam,16.51444,80.53159,2023-01-01,2.9,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Thullur,Pedda Parimi,16.45981,80.45514,2023-01-01,2.6,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Guntur,Thullur,Thullur,16.53051,80.4703,2023-01-01,2.6,16.3067,80.4365,25.29,76.51,0.01
Andhra Pradesh,Kakinada,Gollaprolu,Gollaprolu,17.1538,82.2864,2023-01-01,1.6,,,,,
Andhra Pradesh,Kakinada,Kakinada Rural,Anjaneyanagar,17.0094,82.2482,2023-01-01,1.5,,,,,
Andhra Pradesh,Kakinada,Kakinada Rural,Fishing Horbour,16.985,82.2757,2023-01-01,1.3,,,,,
Andhra Pradesh,Kakinada,Kakinada Rural,Kasinadhapuram,16.9248,82.236,2023-01-01,1.3,,,,,
Andhra Pradesh,Kakinada,Kakinada Rural,Repuru,16.9557,82.1893,2023-01-01,1.4,,,,,
Andhra Pradesh,Kakinada,Kakinada Rural,Vakalpudi,17.0137,82.2835,2023-01-01,0.4,,,,,
Andhra Pradesh,Kakinada,Kakinada Urban,Santhacheruvu,16.9503,82.237,2023-01-01,1.2,,,,,
Andhra Pradesh,Kakinada,Pithapuram,Pithapuram,17.1007,82.2462,2023-01-01,0.4,,,,,
Andhra Pradesh,Kakinada,Prathipadu,Dharmavaram,17.227,82.2285,2023-01-01,3.5,,,,,
Andhra Pradesh,Kakinada,Prathipadu,Pratipadu,17.2302,82.1986,2023-01-01,3.5,,,,,
Andhra Pradesh,Kakinada,Routhulapudi,Jaldam,17.4486,82.3317,2023-01-01,2.7,,,,,
Andhra Pradesh,Kakinada,Sankhavaram,G. Kottapalli,17.3068,82.3655,2023-01-01,0.8,,,,,
Andhra Pradesh,Kakinada,Sankhavaram,Kattipudi,17.2429,82.3314,2023-01-01,2.6,,,,,
Andhra Pradesh,Kakinada,Thallarevu,Chollangi,16.8854,82.2339,2023-01-01,1.4,,,,,
Andhra Pradesh,Kakinada,Thallarevu,Tallarevu,16.7828,82.2303,2023-01-01,2.1,,,,,
Andhra Pradesh,Kakinada,Thallarevu,Thurpet,16.7529,82.2289,2023-01-01,1.5,,,,,
Andhra Pradesh,Kakinada,Thondangi,Tammayyapeta,17.2496,82.3708,2023-01-01,2.1,,,,,
Andhra Pradesh,Kakinada,Tuni,Hamsavaram,17.2921,82.4927,2023-01-01,1.3,,,,,
Andhra Pradesh,Kakinada,Tuni,Tetagunda,17.307,82.4429,2023-01-01,3.8,,,,,
Andhra Pradesh,Kakinada,U.Kothapalle,Uppada,17.0805,82.3355,2023-01-01,0.9,,,,,
Andhra Pradesh,Kakinada,Yeleswaram,Gontuvanipalem,17.35472,82.11482,2023-01-01,1.3,,,,,
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,16.02086,80.91149,2023-01-01,4.9,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Bantumilli,Bantumilli1,16.36972,81.27216,2023-01-01,1.6,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Bantumilli,Mallapparajgudem,16.40907,81.20812,2023-01-01,1.1,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Bantumilli,Malleshwaram,16.35511,81.27117,2023-01-01,1.5,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Bantumilli,Munjuluru,16.3092,81.212,2023-01-01,2.6,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Challapalli,Challapalli,16.11859,80.9394,2023-01-01,0.9,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Challapalli,Lankapalli,16.1347,80.9856,2023-01-01,0.8,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Gannavaram,Bahu Balendruni Gudem,16.57149,80.79161,2023-01-01,3.3,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Gudivada,Angaluru,16.38194,81.03434,2023-01-01,2.6,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Gudivada,Kautaram,16.33537,81.07784,2023-01-01,2.1,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Gudlavalleru,Gudlavalleru,16.34357,81.05475,2023-01-01,4.8,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Guduru,Gudur,16.22013,81.08494,2023-01-01,1.1,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Koduru,Koduru,16.00734,81.02759,2023-01-01,2.0,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Koduru,Mandapakala,15.97411,81.00007,2023-01-01,2.4,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Machilipatnam,Sultan Nagar,16.20014,81.11369,2023-01-01,2.8,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Movva,Ayyanki,16.26568,80.94375,2023-01-01,8.6,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Movva,Movva,16.2269,80.9129,2023-01-01,1.0,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Nagayalanka,Marripalem,15.94947,80.92235,2023-01-01,3.1,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Nandivada,Polukonda,16.51948,81.07816,2023-01-01,0.4,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Pamarru,Kurumaddali,16.3311,80.92607,2023-01-01,1.9,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Pamarru,Nimmakuru,16.27474,81.0052,2023-01-01,3.8,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Pedana,Balliparru,16.27747,81.18728,2023-01-01,1.1,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Pedana,Nadupur,16.28296,81.12932,2023-01-01,2.6,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Pedana,Pedana,16.25839,81.14948,2023-01-01,1.9,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Pedaparupudi,Venkatapragada,16.44202,80.91022,2023-01-01,2.6,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Vuyyuru,Akunuru,16.39206,80.81895,2023-01-01,2.2,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Vuyyuru,Kadavakollu,16.39653,80.85242,2023-01-01,3.1,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Krishna,Vuyyuru,Tadanki,16.35812,80.88031,2023-01-01,3.0,16.216,81.079,25.89,76.84,0.12
Andhra Pradesh,Kurnool,Adoni,Adoni Kota Veerabhadraswamig1u5d.6i 6670,,77.2875,2023-01-01,4.1,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Adoni,Doddanakere,15.69934,77.2849,2023-01-01,6.7,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Adoni,Naganathanahalli,15.5607,77.22214,2023-01-01,4.5,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Devanakonda,Karivemula,15.5942,77.5967,2023-01-01,0.4,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Gonegandla,Gonegandla,15.7079,77.6142,2023-01-01,1.6,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Gonegandla,Gonegondla,15.7117,77.5963,2023-01-01,1.2,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Gudur,Gudur,15.7726,77.8074,2023-01-01,6.2,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Halaharvi,Bapuram,15.3323,77.1262,2023-01-01,2.0,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Halaharvi,Gulyam,15.36012,77.0639,2023-01-01,6.2,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Halaharvi,Haradgiri,15.3012,77.18819,2023-01-01,5.8,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Holagunda,Sullavai,15.4321,77.1222,2023-01-01,4.2,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Kodumur,Kodumuru,15.6857,77.7736,2023-01-01,4.1,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Kodumur,Pylakurthi,15.7151,77.8131,2023-01-01,2.4,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Kowthalam,Bapuram,15.7882,77.08347,2023-01-01,3.2,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Kowthalam,Podalakunta,15.8432,77.1147,2023-01-01,2.6,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Kurnool,Kurnool,15.8385,78.0494,2023-01-01,4.6,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Mantralayam,Madhavaram,15.9354,77.3561,2023-01-01,1.3,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Mantralayam,Tungabhadra,15.9478,77.3014,2023-01-01,3.1,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Orvakal,Orvakallu,15.6858,78.1758,2023-01-01,2.5,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Pattikonda,Rajala Mandagiri,15.4359,77.4735,2023-01-01,0.4,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Veldurthi,Veldurthy,15.5531,77.9269,2023-01-01,2.0,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Yemmiganur,Yemmiganur,15.7556,77.4582,2023-01-01,2.1,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Kurnool,Yemmiganur,Yemmiganur,15.7568,77.4583,2023-01-01,2.8,15.8281,78.0373,24.99,62.06,0.0
Andhra Pradesh,Nandyal,Allagadda,Battulur,15.2452,78.50578,2023-01-01,3.6,,,,,
Andhra Pradesh,Nandyal,Atmakur,Atmakur,15.87427,78.57705,2023-01-01,1.5,,,,,
Andhra Pradesh,Nandyal,Atmakur,Venkatapuram,15.88315,78.6544,2023-01-01,2.5,,,,,
Andhra Pradesh,Nandyal,Banaganapalle,Banaganapalli,15.31297,78.22714,2023-01-01,4.5,,,,,
Andhra Pradesh,Nandyal,Banaganapalle,Pathapadu,15.33489,78.1549,2023-01-01,7.0,,,,,
Andhra Pradesh,Nandyal,Bandi Atmakur,Santajutur,15.62604,78.53436,2023-01-01,0.4,,,,,
Andhra Pradesh,Nandyal,Gadivemula,Gudivemula,15.66742,78.44095,2023-01-01,1.8,,,,,
Andhra Pradesh,Nandyal,Kolimigundla,Kolimigundla,15.07472,78.1078,2023-01-01,5.9,,,,,
Andhra Pradesh,Nandyal,Mahanandi,Mahanandi,15.46921,78.61999,2023-01-01,3.8,,,,,
Andhra Pradesh,Nandyal,Nandikotkur,Nandikotkur,15.85667,78.26411,2023-01-01,2.2,,,,,
Andhra Pradesh,Nandyal,Nandyal,Nandyal,15.48917,78.49468,2023-01-01,0.1,,,,,
Andhra Pradesh,Nandyal,Pagidyala,Moravakonda,15.95924,78.28763,2023-01-01,1.7,,,,,
Andhra Pradesh,Nandyal,Pamulapadu,Rudravaram,15.85028,78.47074,2023-01-01,1.1,,,,,
Andhra Pradesh,Nandyal,Panyam,Alamuru,15.45821,78.3248,2023-01-01,3.0,,,,,
Andhra Pradesh,Nandyal,Rudravaram,Ahobilam,15.13398,78.67252,2023-01-01,7.9,,,,,
Andhra Pradesh,Nandyal,Sanjamala,Nossam,14.98822,78.39186,2023-01-01,3.0,,,,,
Andhra Pradesh,Nandyal,Srisailam,Srisailam,16.07588,78.8671,2023-01-01,1.1,,,,,
Andhra Pradesh,Nandyal,Velugodu,G Regadi Gudur,15.71271,78.47841,2023-01-01,1.1,,,,,
Andhra Pradesh,Ntr,A.Konduru,Ramchandrapuram,16.87266,80.63975,2023-01-01,1.7,,,,,
Andhra Pradesh,Ntr,Gampalagudem,Gampala Gudem,16.9996,80.52424,2023-01-01,2.3,,,,,
Andhra Pradesh,Ntr,Gampalagudem,Garikapadu,16.95097,80.05233,2023-01-01,2.4,,,,,
Andhra Pradesh,Ntr,Gampalagudem,Veenagadapa,16.97207,80.53118,2023-01-01,2.5,,,,,
Andhra Pradesh,Ntr,Ibrahimpatnam,Ibrahimpatnam,16.58959,80.52203,2023-01-01,1.0,,,,,
Andhra Pradesh,Ntr,Jaggayyapeta,Muktyala,16.8273,80.076,2023-01-01,21.4,,,,,
Andhra Pradesh,Ntr,Kanchikacherla,Kanchikacharla,16.67457,80.3988,2023-01-01,3.3,,,,,
Andhra Pradesh,Ntr,Mylavaram,Chandragudem,16.80788,80.63011,2023-01-01,5.9,,,,,
Andhra Pradesh,Ntr,Mylavaram,Mailavaram,16.75266,80.63925,2023-01-01,1.7,,,,,
Andhra Pradesh,Ntr,Nandigama,Annasagaram,16.78926,80.27355,2023-01-01,9.9,,,,,
Andhra Pradesh,Ntr,Nandigama,Itavaram,16.73498,80.30439,2023-01-01,3.5,,,,,
Andhra Pradesh,Ntr,Penuganchiprolu,Penuganchiprolu,16.90186,80.24724,2023-01-01,2.5,,,,,
Andhra Pradesh,Ntr,Reddigudem,Kottareddigudem,16.87677,80.74138,2023-01-01,4.5,,,,,
Andhra Pradesh,Ntr,Tiruvuru,Chintalapadu,17.03118,80.55562,2023-01-01,0.4,,,,,
Andhra Pradesh,Ntr,Tiruvuru,Kakarla,17.05607,80.63534,2023-01-01,4.2,,,,,
Andhra Pradesh,Ntr,Tiruvuru,Tiruvur,17.11435,80.6142,2023-01-01,3.5,,,,,
Andhra Pradesh,Ntr,Tiruvuru,Tiruvuru,17.09872,80.61297,2023-01-01,2.8,,,,,
Andhra Pradesh,Ntr,Vatsavai,Makkapeta,16.92517,80.1915,2023-01-01,3.5,,,,,
Andhra Pradesh,Ntr,Veerullapadu,Jagannathapuram,16.72952,80.41001,2023-01-01,10.2,,,,,
Andhra Pradesh,Ntr,Vijayawada Rural,A Konduru,16.96322,80.64803,2023-01-01,5.6,,,,,
Andhra Pradesh,Ntr,Vissannapet,Vissannapet,16.942,80.78355,2023-01-01,2.8,,,,,
Andhra Pradesh,Palnadu,Amaravathi,Amaravati,16.5733,80.3612,2023-01-01,1.3,,,,,
Andhra Pradesh,Palnadu,Amaravathi,Narakullapadu,16.5329,80.3663,2023-01-01,1.7,,,,,
Andhra Pradesh,Palnadu,Amaravathi,Ungutur,16.4941,80.3645,2023-01-01,1.9,,,,,
Andhra Pradesh,Palnadu,Amaravathi,Vykuntapuram,16.566,80.4127,2023-01-01,1.6,,,,,
Andhra Pradesh,Palnadu,Amaravathi,Zupudi,16.5661,80.2572,2023-01-01,2.4,,,,,
Andhra Pradesh,Palnadu,Bellamkonda,Bellamkonda,16.4922,80.0076,2023-01-01,7.9,,,,,
Andhra Pradesh,Palnadu,Bollapalle,Gandiganumula,16.29711,79.57545,2023-01-01,10.2,,,,,
Andhra Pradesh,Palnadu,Bollapalle,Vellatur,16.1193,79.6506,2023-01-01,2.4,,,,,
Andhra Pradesh,Palnadu,Chilakaluripet,Chilkaluripet,16.0851,80.1765,2023-01-01,1.3,,,,,
Andhra Pradesh,Palnadu,Chilakaluripet,Kavuru,16.14191,80.12124,2023-01-01,1.3,,,,,
Andhra Pradesh,Palnadu,Chilakaluripet,Maddirala,16.0947,80.0909,2023-01-01,2.9,,,,,
Andhra Pradesh,Palnadu,Dachepalle,Dachepalle,16.59833,79.72838,2023-01-01,4.1,,,,,
Andhra Pradesh,Palnadu,Edlapadu,Timmapuram,16.1491,80.2048,2023-01-01,4.6,,,,,
Andhra Pradesh,Palnadu,Gurazala,Gurazala,16.558,79.6325,2023-01-01,0.2,,,,,
Andhra Pradesh,Palnadu,Ipur,A. Muppalla,16.2434,79.8415,2023-01-01,2.1,,,,,
Andhra Pradesh,Palnadu,Ipur,Ipur,16.226,79.7768,2023-01-01,0.7,,,,,
Andhra Pradesh,Palnadu,Ipur,Kocherla,16.1492,79.7582,2023-01-01,0.2,,,,,
Andhra Pradesh,Palnadu,Krosuru,Krosur,16.5429,80.1393,2023-01-01,1.9,,,,,
Andhra Pradesh,Palnadu,Krosuru,Pisapadu,16.4979,80.1431,2023-01-01,3.4,,,,,
Andhra Pradesh,Palnadu,Krosuru,Utukuru,16.566,80.2018,2023-01-01,1.6,,,,,
Andhra Pradesh,Palnadu,Machavaram,Murjampadu,16.5906,79.9084,2023-01-01,5.5,,,,,
Andhra Pradesh,Palnadu,Machavaram,Pillutla,16.5385,79.9057,2023-01-01,2.2,,,,,
Andhra Pradesh,Palnadu,Muppalla,Golapadu,16.3067,80.0833,2023-01-01,1.9,,,,,
Andhra Pradesh,Palnadu,Nadendla,Nadendla,16.1762,80.1843,2023-01-01,2.7,,,,,
Andhra Pradesh,Palnadu,Narasaraopeta,Jonnalagadda,16.2418,80.0829,2023-01-01,1.5,,,,,
Andhra Pradesh,Palnadu,Narasaraopeta,Lingamguntla,16.231,80.0318,2023-01-01,3.7,,,,,
Andhra Pradesh,Palnadu,Narasaraopeta,Pamidimarru,16.1286,80.022,2023-01-01,4.9,,,,,
Andhra Pradesh,Palnadu,Nekarikallu,Velpur,16.12961,79.86519,2023-01-01,2.9,,,,,
Andhra Pradesh,Palnadu,Nuzendla,Inovolu,15.9932,79.6704,2023-01-01,0.7,,,,,
Andhra Pradesh,Palnadu,Piduguralla,Brahmanpalli,16.5174,79.8311,2023-01-01,2.9,,,,,
Andhra Pradesh,Palnadu,Piduguralla,Guttikonda,16.4306,79.8322,2023-01-01,3.0,,,,,
Andhra Pradesh,Palnadu,Piduguralla,Thummalacheruvu,16.5255,79.7987,2023-01-01,3.6,,,,,
Andhra Pradesh,Palnadu,Rajupalem,Anupalem,16.46352,79.95878,2023-01-01,3.8,,,,,
Andhra Pradesh,Palnadu,Rajupalem,Kondamodu,16.4608,79.9206,2023-01-01,2.8,,,,,
Andhra Pradesh,Palnadu,Rajupalem,Kondamodu,16.46125,79.92031,2023-01-01,7.2,,,,,
Andhra Pradesh,Palnadu,Rentachintala,Rentachintala,16.5514,79.5477,2023-01-01,0.9,,,,,
Andhra Pradesh,Palnadu,Rentachintala,Tummurukota,16.55819,79.46019,2023-01-01,1.6,,,,,
Andhra Pradesh,Palnadu,Rompicherla,Rompicherla,16.21,79.9133,2023-01-01,2.1,,,,,
Andhra Pradesh,Palnadu,Rompicherla,Santagudipadu,16.2534,79.9141,2023-01-01,3.2,,,,,
Andhra Pradesh,Palnadu,Sattenapalle,Rentapalle,16.4713,80.1364,2023-01-01,3.7,,,,,
Andhra Pradesh,Palnadu,Sattenapalle,Sattenapalli,16.4063,80.1479,2023-01-01,2.2,,,,,
Andhra Pradesh,Palnadu,Veldurthy,Mandadi,16.4084,79.4054,2023-01-01,5.3,,,,,
Andhra Pradesh,Palnadu,Veldurthy,Sirigiripadu,16.3043,79.3263,2023-01-01,7.2,,,,,
Andhra Pradesh,Palnadu,Vinukonda,Gonuguntla Varipalem,16.0276,79.7929,2023-01-01,1.8,,,,,
Andhra Pradesh,Palnadu,Vinukonda,Vinukonda,16.0519,79.7434,2023-01-01,3.6,,,,,
Andhra Pradesh,Parvathipuram Manyam,Balijipeta,Balajipet,18.61133,83.5286,2023-01-01,3.1,,,,,
Andhra Pradesh,Parvathipuram Manyam,Balijipeta,Chilakalapalli,18.59297,83.53333,2023-01-01,2.4,,,,,
Andhra Pradesh,Parvathipuram Manyam,Komarada,Gangaraivalasa,18.85779,83.45795,2023-01-01,5.2,,,,,
Andhra Pradesh,Parvathipuram Manyam,Komarada,Komarada,18.89838,83.46246,2023-01-01,7.4,,,,,
Andhra Pradesh,Parvathipuram Manyam,Komarada,Vikrampuram,18.81211,83.44511,2023-01-01,2.2,,,,,
Andhra Pradesh,Parvathipuram Manyam,Kurupam,Gumma,18.95874,83.64385,2023-01-01,2.1,,,,,
Andhra Pradesh,Parvathipuram Manyam,Kurupam,Kurupana,18.86602,83.55304,2023-01-01,5.3,,,,,
Andhra Pradesh,Parvathipuram Manyam,Makkuva,Payakapadu,18.64645,83.27307,2023-01-01,2.0,,,,,
Andhra Pradesh,Parvathipuram Manyam,Palakonda,Palakonda,18.59812,83.76553,2023-01-01,6.2,,,,,
Andhra Pradesh,Parvathipuram Manyam,Palakonda,Thumarada,18.60846,83.71434,2023-01-01,6.2,,,,,
